absolve,starving,0.22
absolve,remained,0.25
absolve,thousand,0.26
absolve,thousand years,0.19
absolve,sins,0.27
absolve,years,0.17
bhavani,saving,0.05
bhavani,consort,0.09
bhavani,epithet,0.07
bhavani,delighted,0.3
bhavani,act,0.09
bhavani,hence,0.07
bhavani,husband,0.09
heaven,roaming,0.2
wet,dry,0.07
wet,combination,0.07
wet,foam,0.07
wet,solution,0.05
wet,occurred,0.27
wet,air,0.05
sage,respects,0.06
sage,region,0.07
sage,fighting,0.05
sage,ceased,0.07
sage,repaired,0.27
sri hari,forced,0.07
sri hari,arch enemies,0.06
sri hari,unfair,0.07
sri hari,danavas,0.1
sri hari,behaviour,0.35
sri hari,repulsive,0.07
sri hari,decide,0.02
sri hari,arch,0.08
sri hari,awarding,0.02
sri hari,enemies,0.09
milk,ancient people,0.01
milk,ancient,0.29
milk,associated,0.07
milk,money,0.05
milk,symbol,0.06
milk,daily,0.04
milk,high,0.03
milk,part,0.03
milk,demand,0.05
milk,requirements,0.25
difficult person,found,0.01
difficult person,direct,0.3
difficult person,encounter,0.33
mouth,parched,0.05
mouth,soothing,0.24
vishvarupa,thunderbolt,0.06
vishvarupa,magnanimous,0.06
vishvarupa,unlike,0.04
vishvarupa,anecdotes,0.06
vishvarupa,interesting,0.05
vishvarupa,rishi,0.08
vishvarupa,fond,0.06
vishvarupa,seems,0.05
vishvarupa,daitya,0.07
vishvarupa,goes,0.3
vishvarupa,mother,0.05
vishvarupa,name,0.01
mountain,sinking,0.06
mountain,held,0.08
mountain,stop,0.09
mountain,tortoise,0.3
desire,object,0.06
desire,decided,0.04
desire,continue,0.06
desire,achieved,0.26
garland,shook,0.09
garland,fell,0.1
garland,elephant,0.33
thirsty,oppressed,0.24
gods,supply,0.06
gods,food,0.33
gods,agni,0.1
gods,access,0.07
gods,carries,0.1
gods,tongue,0.09
weapon dry,obtained,0.33
weapon dry,past,0.34
weapon dry,boon,0.08
weapon dry,beyond,0.05
nagas,king,0.07
nagas,use,0.28
nagas,rotate,0.07
nagas,rod,0.07
nagas,serve,0.06
grand procession,parvati,0.38
grand procession,followed,0.25
grand procession,host,0.1
grand procession,going,0.1
affection,secretly,0.06
affection,portion,0.07
affection,used,0.06
affection,prompted,0.27
celestials,lost,0.08
celestials,unfailing,0.06
celestials,sought,0.3
celestials,deceit,0.07
celestials,privilege,0.07
scorpions,herbal,0.05
scorpions,spilled,0.25
scorpions,drops,0.06
scorpions,consumed,0.06
empty vessel,mohini,0.05
empty vessel,heart,0.05
empty vessel,cited,0.02
empty vessel,light heart,0.07
empty vessel,betel,0.07
empty vessel,assumed,0.05
empty vessel,chaurasia,0.05
empty vessel,chaurasia community,0.01
empty vessel,returned,0.31
empty vessel,devoid,0.04
empty vessel,mohini completing,0.03
empty vessel,betel creeper,0.01
empty vessel,completing,0.04
empty vessel,near,0.26
empty vessel,guilt,0.04
empty vessel,position,0.06
empty vessel,clientele,0.02
